vib_x,vib_y,vib_z,temp
1.18,-4.24,8.36,34.63
1.33,-4.08,8.47,34.63
0.63,-4.28,9.26,34.63
0.24,-4.67,9.14,34.63
0.94,-4.31,9.3,34.63
2.75,-5.69,7.85,34.5
2.08,-4.82,9.1,34.56
-0.78,-3.37,9.22,34.56
2.86,-5.69,7.61,34.56
2.2,-4.98,9.26,34.56
-0.39,-3.37,9.34,34.56
2.79,-5.65,7.53,34.56
2.24,-4.79,9.26,34.56
-0.43,-3.33,9.22,34.56
2.71,-5.57,7.61,34.56
2.28,-4.86,9.02,34.56
-0.59,-3.37,8.71,34.56
2.67,-5.65,7.57,34.5
0.78,-4.94,9.18,34.56
-0.24,-3.41,8.67,34.5
2.71,-5.61,7.69,34.5
1.29,-4.51,8.55,34.5
0.94,-4.94,8.43,34.5
1.06,-3.65,8.94,34.5
0.78,-3.92,9.06,34.5
1.92,-5.02,8.43,34.5
0.55,-4.39,9.3,34.5
1.37,-5.37,8.16,34.5
1.73,-4.08,9.26,34.5
0.51,-3.84,8.51,34.5
1.96,-4.75,8.51,34.5
1.18,-3.73,9.26,34.5
1.49,-5.3,8.24,34.5
0.67,-3.37,9.06,34.56
1.06,-4.12,8.2,34.56
1.84,-4.55,8.36,34.5
1.22,-3.84,8.67,34.56
1.53,-5.69,8.2,34.56
1.14,-3.65,9.18,34.5
0.59,-4.2,8.67,34.5
1.49,-4.04,8.94,34.5
0.86,-4.04,8.79,34.5
0.55,-4.47,8.51,34.5
1.06,-3.92,9.1,34.56
0.75,-4.24,8.83,34.5
1.1,-4.55,8.47,34.5
0.24,-4.16,8.83,34.5
0.04,-4.24,8.71,34.5
1.57,-4.31,8.71,34.5
0.82,-4.63,8.67,34.5
0.9,-4.67,8.59,34.44
0.71,-4.67,8.51,34.44
2.55,-4.08,9.14,34.5
0.16,-4.67,8.55,34.44
0.67,-4.08,8.9,34.44
0.86,-4.16,8.79,34.44
0.82,-4.39,8.71,34.44
1.37,-5.81,8.08,34.44
0.63,-4.39,8.75,34.44
0.86,-3.96,8.98,34.44
0.75,-4.63,8.55,34.44
0.78,-5.06,8.32,34.44
1.41,-4.24,8.87,34.44
0.67,-4.12,8.9,34.44
0.75,-4.43,8.67,34.44
0.9,-4.08,8.87,34.44
0.63,-4.67,8.55,34.44
0.94,-4.51,8.47,34.44
0.75,-4.12,8.9,34.44
0.55,-4.24,8.79,34.38
1.18,-4.16,8.71,34.44
1.14,-4.39,8.59,34.44
1.06,-4.59,8.47,34.38
0.86,-4.12,8.87,34.38
0.94,-4.43,8.79,34.38
1.41,-4.24,8.67,34.38
0.82,-4.12,8.71,34.38
0.24,-3.02,8.79,34.44
2.08,-3.88,9.02,34.38
0.55,-4.16,8.87,34.38
1.26,-4.55,8.55,34.38
-2.55,-9.92,-0.47,28.06
-2.59,-9.92,-0.55,28.12
-2.59,-9.92,-0.47,28.12
-2.59,-9.89,-0.47,28.12
-2.59,-9.92,-0.47,28.12
-2.59,-9.92,-0.47,28.12
-2.51,-9.92,-0.59,28.19
-2.55,-9.92,-0.51,28.19
-2.63,-9.96,-0.47,28.19
-2.59,-9.85,-0.51,28.19
-2.59,-9.92,-0.51,28.19
-2.51,-10.0,-0.51,28.19
-2.59,-9.96,-0.47,28.19
-2.55,-9.92,-0.47,28.19
-2.55,-9.85,-0.51,28.19
-2.55,-9.96,-0.55,28.25
-2.55,-9.85,-0.47,28.19
-2.51,-9.96,-0.55,28.19
-2.59,-9.89,-0.59,28.19
-2.55,-9.92,-0.47,28.19
-2.55,-9.92,-0.47,28.19
-2.55,-9.89,-0.55,28.25
-2.63,-9.85,-0.55,28.19
-2.47,-9.85,-0.67,28.19
-2.55,-9.89,-0.55,28.19
-2.16,-9.81,-0.51,28.25
-2.24,-9.96,-0.63,28.25
-2.94,-9.96,-0.67,28.25
-2.75,-9.96,-0.63,28.25
-2.12,-9.89,-0.35,28.25
-2.04,-9.92,-0.59,28.25
-3.1,-9.92,-0.71,28.25
-2.9,-9.92,-0.51,28.25
-2.31,-9.96,-0.35,28.25
-2.08,-9.92,-0.43,28.25
-2.31,-9.85,-0.39,28.25
-2.39,-9.69,-0.39,28.25
-2.86,-9.89,-0.51,28.25
-2.59,-10.16,-0.67,28.25
-2.04,-9.89,-0.27,28.31
-1.57,-10.16,-0.51,28.31
-2.59,-9.89,-0.55,28.25
-2.71,-10.04,-0.51,28.25
-2.35,-9.89,-0.43,28.31
-2.35,-9.96,-0.51,28.31
-2.79,-9.96,-0.55,28.31
-2.59,-9.92,-0.47,28.31
-2.12,-10.08,-0.35,28.31
-2.04,-9.77,-0.35,28.31
-2.28,-9.89,-0.35,28.31
-2.0,-9.85,-0.39,28.31
-2.08,-9.96,-0.43,28.31
-2.59,-9.96,-0.47,28.31
-2.08,-9.89,-0.35,28.31
-2.35,-9.92,-0.39,28.31
-2.24,-9.85,-0.43,28.31
-2.16,-10.04,-0.24,28.31
-2.31,-9.96,-0.31,28.31
-2.55,-10.04,-0.51,28.31
-2.63,-9.96,-0.47,28.31
-2.63,-9.85,-0.51,28.25
-2.63,-9.89,-0.51,28.25
-2.43,-9.89,-0.47,28.31
-2.71,-9.96,-0.55,28.25
-2.71,-10.04,-0.51,28.25
-1.96,-9.89,-0.31,28.25
-2.08,-9.92,-0.31,28.31
-2.67,-9.96,-0.55,28.31
-2.08,-9.89,-0.31,28.31
-2.04,-9.92,-0.35,28.31
-2.86,-9.96,-0.47,28.31
-2.79,-9.96,-0.47,28.31
-2.35,-9.96,-0.51,28.31
-2.24,-9.92,-0.27,28.31
-2.71,-9.92,-0.55,28.25
-2.67,-10.0,-0.59,28.25
-2.98,-9.89,-0.47,28.31
-2.24,-9.77,-0.51,28.25
-2.12,-9.96,-0.39,28.31
-2.67,-9.96,-0.43,28.31
-2.82,-9.96,-0.59,28.31
-2.31,-9.92,-0.39,28.31
-1.92,-9.92,-0.47,28.31
-2.16,-9.85,-0.75,27.94
-2.31,-9.89,-0.75,27.94
-2.28,-9.77,-0.67,27.94
-2.39,-9.85,-0.78,28.0
-2.63,-9.92,-0.67,27.94
-2.28,-9.81,-0.63,28.0
-2.75,-9.89,-0.82,28.0
-2.79,-9.89,-0.71,28.0
-2.47,-9.81,-0.82,27.94
-2.75,-9.92,-0.78,28.0
-2.94,-9.92,-0.67,28.0
-2.43,-9.92,-0.59,28.0
-2.86,-9.92,-0.75,28.0
-2.55,-9.89,-0.78,28.0
-2.63,-9.89,-0.71,28.0
-3.3,-9.69,-0.78,28.0
-2.71,-9.96,-0.59,28.0
-2.59,-9.92,-0.71,28.0
-2.63,-9.92,-0.59,28.0
-2.75,-9.96,-0.78,28.0
-2.98,-9.89,-0.82,28.0
-2.82,-10.0,-0.86,28.0
-2.51,-9.89,-0.71,28.0
-2.79,-10.12,-0.63,28.0
-2.75,-9.92,-0.71,28.0
-3.02,-9.92,-0.71,28.0
-2.75,-9.89,-0.86,28.0
-2.59,-9.89,-0.75,28.0
-2.63,-9.89,-0.75,28.0
-2.28,-9.89,-0.55,28.0
-2.71,-10.12,-0.43,28.0
-2.47,-9.92,-0.59,28.0
-2.67,-9.96,-0.75,28.0
-2.16,-9.85,-0.59,28.0
-2.43,-9.92,-0.63,28.0
-2.51,-9.92,-0.71,28.0
-2.28,-9.89,-0.59,28.0
-2.59,-9.89,-0.47,28.0
-2.79,-9.92,-0.75,28.06
-2.35,-9.85,-0.59,28.06
-2.75,-9.89,-0.75,28.0
-2.67,-9.81,-0.67,28.0
-2.98,-9.85,-0.75,28.06
-2.51,-10.0,-0.9,28.06
-2.67,-8.83,-1.18,28.0
-2.79,-9.92,-0.71,28.0
-2.63,-9.92,-0.67,28.06
-3.18,-9.96,-0.9,28.0
-2.55,-10.0,-0.59,28.0
-2.0,-9.85,-0.63,28.0
-2.82,-10.0,-1.1,28.0
-2.79,-9.89,-0.71,28.0
-2.43,-9.81,-0.78,28.0
-2.71,-9.89,-0.75,28.0
-2.24,-9.89,-0.67,28.0
-2.75,-9.65,-0.75,28.06
-2.79,-9.85,-0.75,28.0
-2.51,-9.85,-0.71,28.0
-2.63,-9.85,-0.86,28.0
-3.02,-9.77,-0.59,28.0
-2.86,-10.0,-0.98,28.0
-2.94,-9.85,-0.9,28.0
-2.47,-9.89,-0.78,28.0
-2.47,-9.89,-0.67,28.0
-2.39,-9.96,-0.39,28.0
-2.51,-9.81,-0.75,28.0
-2.75,-9.85,-0.75,28.0
-2.94,-9.85,-0.82,28.0
-2.75,-9.92,-0.71,28.0
-2.55,-9.92,-0.71,28.0
-2.51,-9.89,-0.71,28.0
-2.47,-9.85,-0.78,28.0
-2.63,-9.89,-0.71,28.0
-2.86,-9.85,-0.78,28.0
-2.67,-9.85,-0.67,28.0
-2.55,-9.85,-0.75,28.0
-2.75,-9.85,-0.71,28.06
-2.55,-10.16,-0.43,28.06
-2.79,-9.81,-0.71,28.0
-2.82,-9.81,-0.94,28.06
-2.82,-9.89,-0.86,28.06
-2.82,-10.12,-0.71,28.0
-3.3,-9.65,-0.86,28.0
-2.51,-9.85,-0.71,28.0
-2.79,-9.92,-0.71,28.0
-2.63,-9.92,-0.67,28.0
-2.67,-9.92,-0.75,28.0
-2.55,-9.85,-0.78,28.0
-2.67,-9.96,-0.67,28.0
-2.55,-9.85,-0.67,28.0
-2.71,-9.85,-0.67,28.0
-2.79,-9.89,-0.78,28.0
-2.63,-9.92,-0.67,28.0
-2.75,-9.81,-0.78,28.0
-2.51,-9.89,-0.71,28.06
-2.94,-9.89,-0.78,28.0
-2.71,-9.96,-0.71,28.06
-2.28,-10.43,-0.75,28.0
-2.79,-4.75,-11.18,28.0
-0.43,2.24,-9.61,28.0
-0.51,0.67,-10.67,28.06
-2.24,-0.39,-9.49,28.0
-1.88,-0.86,-10.2,28.0
-2.2,-0.82,-9.96,28.0
-1.77,-1.33,-10.4,28.0
-1.14,-1.26,-10.55,28.06
-1.77,-0.98,-10.04,28.06
-1.02,-1.1,-10.36,28.0
-1.33,-0.98,-10.16,28.06
-1.37,-0.51,-10.24,28.06
-0.51,0.27,-11.02,28.06
-0.82,-0.27,-10.12,28.06
-4.79,-0.08,10.36,28.06
0.31,-0.16,9.57,28.06
-0.35,0.0,9.65,28.12
0.47,0.0,9.34,28.12
0.39,-0.08,9.49,28.12
-0.27,-0.24,9.61,28.19
-0.16,-0.2,9.77,28.12
0.12,0.27,9.45,28.12
0.31,0.27,9.34,28.12
0.27,0.82,9.38,28.19
-0.27,0.39,9.57,28.12
-0.59,2.16,9.41,28.19
-1.06,2.08,8.9,28.19
-0.78,2.12,9.06,28.19
2.12,-1.61,8.9,28.25
1.65,-3.1,9.06,28.19
0.43,-4.75,8.43,28.25
0.78,-4.94,8.24,28.25
1.37,-4.39,8.59,28.25
-1.57,-5.02,8.28,28.31
0.31,-4.75,8.55,28.31
0.2,-5.02,8.2,28.38
0.39,-4.59,8.67,28.38
0.51,-5.18,8.12,28.38
0.12,-4.71,8.51,28.38
0.63,-5.22,8.2,28.38
0.2,-4.63,8.59,28.31
1.26,-5.06,8.28,28.38
0.2,-5.14,8.32,28.38
0.35,-4.63,8.24,28.38
0.71,-5.1,8.39,28.38
0.16,-4.67,8.59,28.38
0.2,-5.41,8.2,28.38
0.12,-4.86,8.47,28.38
0.27,-5.33,8.28,28.38
0.35,-4.98,7.96,28.38
0.24,-5.33,8.08,28.38
0.43,-4.71,8.12,28.38
0.39,-5.26,8.28,28.38
1.06,-4.9,8.2,28.44
0.51,-4.86,8.55,28.38
0.67,-4.94,8.08,28.38
0.67,-5.14,8.32,28.38
0.24,-5.02,8.2,28.44
1.14,-4.9,8.2,28.44
0.27,-4.71,8.51,28.44
0.78,-5.1,8.32,28.44
0.27,-5.26,8.24,28.44
0.2,-4.82,8.51,28.44
0.2,-5.1,8.32,28.44
0.12,-4.75,8.36,28.44
0.31,-5.3,8.16,28.44
0.24,-4.75,8.47,28.44
0.27,-5.41,8.12,28.38
0.24,-4.94,8.32,28.44
0.43,-5.18,8.16,28.44
1.26,-5.02,8.12,28.38
-0.59,-4.75,8.63,28.38
0.31,-5.14,8.24,28.38
1.29,-4.94,8.28,28.44
0.16,-4.75,8.51,28.44
0.2,-5.33,8.32,28.44
0.39,-4.51,8.51,28.38
0.2,-5.3,8.28,28.44
1.14,-5.06,7.96,28.44
0.2,-5.18,8.2,28.44
0.59,-4.71,8.63,28.44
0.31,-5.06,8.39,28.38
-0.04,-4.94,8.36,28.44
0.82,-4.9,8.04,28.38
0.24,-5.22,8.24,28.44
-0.75,-4.82,8.28,28.38
0.67,-5.18,8.08,28.44
0.2,-4.79,8.63,28.38
0.39,-5.3,8.2,28.44
0.24,-4.82,8.43,28.44
0.31,-4.67,8.51,28.44
0.94,-5.1,8.08,28.44
0.12,-4.86,8.51,28.44
1.22,-5.06,8.28,28.44
-0.08,-5.41,8.04,28.44
1.57,-4.59,8.0,28.44
0.67,-5.14,8.24,28.44
0.63,-4.79,8.32,28.44
0.27,-5.33,8.04,28.44
0.31,-4.71,8.32,28.44
0.12,-5.06,8.12,28.44
1.02,-5.3,8.28,28.44
0.12,-5.02,8.16,28.38
0.98,-5.14,8.12,28.44
0.43,-4.47,8.51,28.44
0.75,-5.06,8.43,28.44
0.24,-4.71,8.43,28.44
0.31,-5.06,8.2,28.44
0.82,-5.45,8.24,28.38
0.24,-5.1,8.12,28.44
0.2,-4.67,8.43,28.38
1.06,-5.1,8.0,28.38
0.27,-4.55,8.43,28.38
0.9,-5.18,8.16,28.44
0.04,-4.94,8.24,28.44
0.35,-5.1,8.28,28.38
0.35,-4.75,8.55,28.38
0.27,-5.06,8.43,28.44
0.82,-5.06,8.16,28.44
0.2,-4.98,8.24,28.38
0.2,-4.82,8.51,28.44
1.02,-5.06,8.12,28.38
0.59,-4.94,8.51,28.38
0.2,-5.1,8.24,28.38
0.71,-5.06,8.24,28.38
0.35,-4.98,8.08,28.44
0.24,-5.02,8.39,28.38
0.24,-5.26,8.16,28.38
0.2,-4.82,8.32,28.44
0.39,-5.18,8.51,28.38
0.51,-5.14,8.24,28.44
0.51,-5.14,8.28,28.38
0.12,-4.98,8.55,28.44
0.59,-5.14,8.2,28.44
1.18,-5.18,8.2,28.44
0.2,-5.1,8.32,28.44
0.75,-5.37,8.12,28.44
0.39,-5.06,8.08,28.38
0.71,-5.26,8.59,28.38
0.04,-4.79,8.28,28.44
0.98,-5.1,8.32,28.44
0.35,-5.26,8.28,28.38
1.26,-4.98,8.24,28.38
0.31,-4.82,8.2,28.38
0.47,-5.06,8.55,28.38
0.2,-5.33,8.2,28.38
1.1,-5.02,8.24,28.38
0.12,-4.86,8.55,28.38
0.67,-5.14,8.12,28.38
0.67,-5.22,8.12,28.38
0.35,-5.22,8.08,28.38
0.9,-5.06,8.24,28.31
0.27,-4.79,8.2,28.38
0.35,-4.98,8.36,28.38
0.31,-5.33,8.36,28.38
0.86,-5.18,8.28,28.38
0.43,-4.94,8.36,28.38
0.67,-4.9,8.43,28.31
0.24,-5.14,8.28,28.38
0.51,-5.06,8.08,28.38
0.35,-5.14,8.36,28.31
0.24,-5.18,8.36,28.38
0.55,-5.18,8.16,28.31
0.27,-4.67,8.43,28.31
0.47,-5.26,8.28,28.31
0.12,-4.9,8.32,28.31
0.39,-5.02,8.32,28.31
0.67,-5.41,8.24,28.31
0.12,-4.86,8.51,28.31
0.59,-5.18,8.32,28.31
0.08,-5.26,8.08,28.31
0.31,-5.18,8.24,28.31
0.9,-5.1,8.24,28.31
0.04,-4.43,8.12,28.31
0.12,-5.06,8.39,28.31
0.63,-5.14,8.2,28.31
0.43,-5.18,8.55,28.31
0.2,-5.26,8.28,28.31
0.2,-5.14,8.36,28.31
0.59,-5.22,8.16,28.31
-0.2,-5.22,8.16,28.31
0.2,-5.22,8.12,28.31
0.67,-4.67,8.32,28.31
0.63,-4.71,8.47,28.31
0.08,-4.98,8.16,28.31
0.43,-5.14,8.32,28.31
0.35,-4.75,8.51,28.31
0.35,-5.22,8.36,28.31
0.2,-4.79,8.59,28.31
0.35,-5.06,8.36,28.31
0.35,-4.82,8.55,28.31
0.47,-5.06,8.39,28.31
0.24,-5.02,8.24,28.25
0.59,-5.1,8.08,28.31
0.27,-5.22,8.24,28.25
-1.33,-4.82,8.63,28.25
0.47,-5.18,8.12,28.25
0.35,-4.71,8.55,28.25
0.98,-5.1,8.28,28.25
0.51,-5.18,8.12,28.25
0.39,-4.86,8.43,28.25
0.31,-5.3,8.2,28.25
0.08,-4.86,8.47,28.25
1.14,-5.22,8.2,28.25
0.24,-4.9,8.39,28.25
0.08,-4.98,8.47,28.31
0.2,-5.22,8.04,28.25
0.71,-5.33,7.81,28.31
0.43,-5.06,8.2,28.25
0.35,-5.06,8.63,28.25
0.35,-5.33,8.28,28.25
0.43,-4.98,8.2,28.25
0.82,-5.1,8.04,28.25
0.31,-4.71,8.39,28.25
0.55,-5.1,8.16,28.25
0.67,-5.41,7.92,28.25
0.35,-4.67,8.39,28.31
0.78,-5.22,8.24,28.25
0.31,-4.75,8.36,28.25
1.06,-5.18,8.43,28.31
0.75,-4.94,7.88,28.25
0.35,-5.06,8.24,28.25
0.75,-4.59,8.32,28.25
0.71,-5.18,8.0,28.31
0.35,-4.79,8.43,28.25
0.24,-4.9,8.39,28.25
0.39,-4.9,8.32,28.31
0.16,-5.18,8.16,28.25
0.63,-5.1,8.16,28.25
0.31,-4.71,8.55,28.25
0.2,-4.86,8.47,28.25
0.08,-4.51,8.75,28.25
0.59,-5.06,8.36,28.25
0.98,-5.22,8.04,28.31
0.2,-4.94,8.63,28.25
0.27,-4.9,8.47,28.31
0.35,-5.26,8.24,28.31
0.27,-4.79,8.12,28.25
0.2,-5.22,8.12,28.31
1.26,-5.33,8.2,28.25
0.27,-4.9,8.36,28.31
0.86,-5.06,8.28,28.25
0.2,-4.82,8.39,28.25
0.63,-5.18,8.16,28.25
0.04,-4.9,8.51,28.25
0.94,-5.3,8.12,28.25
0.16,-5.02,8.32,28.25
0.55,-5.45,8.08,28.25
0.31,-5.1,7.69,28.25
-1.88,-4.59,8.28,28.25
-2.2,-3.26,9.89,28.25
-0.12,-2.82,9.02,28.31
0.04,-2.47,9.41,28.31
0.27,-2.63,9.34,28.44
-0.55,-2.94,9.02,28.56
0.67,-2.04,9.65,28.69
-0.67,-2.0,9.18,28.81
0.16,-2.71,8.9,28.94
0.43,-2.31,9.38,29.06
0.24,-2.43,9.38,29.19
0.55,-1.49,9.34,29.31
-0.27,-2.24,8.87,29.44
-0.2,-2.08,9.45,29.56
-0.2,-1.29,9.49,29.69
0.04,-2.28,9.69,29.81
0.27,-2.55,9.1,29.94
-0.55,-2.39,9.57,30.06
-0.04,-2.16,9.49,30.12
-0.35,-1.8,9.3,30.25
-1.18,-1.96,9.22,30.37
-0.82,-2.31,9.18,30.44
-1.22,-2.31,9.02,30.62
-0.59,-2.31,9.26,30.69
-0.75,-2.08,9.3,30.81
-0.63,-1.96,9.41,30.94
-0.2,-2.55,9.49,31.0
-0.98,-2.55,9.26,31.19
-1.1,-2.31,9.06,31.25
0.51,-1.73,8.9,31.37
-0.04,-2.0,9.26,31.44
-1.53,-2.82,9.34,31.56
0.71,-1.77,9.1,31.62
1.61,-1.88,9.34,31.69
2.82,-0.9,9.14,31.81
1.73,-1.69,9.06,31.94
3.06,-1.29,8.75,32.0
2.75,-0.71,9.1,32.13
2.39,-1.22,9.14,32.19
2.67,-0.75,9.26,32.31
1.61,-1.65,8.63,32.38
1.65,-1.69,8.59,32.44
1.1,-1.84,8.87,32.5
0.47,-2.55,8.98,32.56
1.26,-2.12,9.02,32.63
0.78,-2.12,8.87,32.69
1.8,-2.08,8.9,32.75
2.9,-1.53,8.94,32.81
0.82,-2.2,8.9,32.88
1.45,-1.96,8.94,32.94
0.9,-2.28,8.75,33.0
1.57,-2.16,8.98,33.0
1.57,-1.77,8.39,33.13
1.84,-1.49,8.87,33.13
1.49,-1.61,8.75,33.19
1.96,-1.77,8.71,33.19
1.61,-1.96,8.67,33.25
1.65,-1.96,8.83,33.25
2.2,-1.92,8.94,33.31
1.8,-1.53,8.87,33.31
1.88,-1.73,8.71,33.31
1.88,-1.65,8.59,33.38
1.92,-1.73,8.51,33.38
2.04,-1.84,8.79,33.44
2.47,-1.73,8.83,33.44
1.96,-1.53,8.71,33.44
1.26,-3.1,8.39,33.5
1.73,-3.02,8.43,33.5
0.0,-5.61,8.32,33.5
0.98,-5.65,7.34,33.5
-0.08,-3.33,8.75,33.44
-0.39,-4.39,8.04,33.44
0.94,-4.47,8.28,33.38
0.75,-4.55,8.28,33.31
0.55,-4.59,8.12,33.25
0.43,-4.82,8.2,33.13
0.16,-4.9,7.96,33.06
-0.08,-4.59,8.39,33.0
-0.47,-4.43,8.2,32.94
-0.31,-4.24,8.2,32.88
0.67,-4.47,8.12,32.81
0.08,-4.94,8.08,32.75
-0.12,-4.08,8.32,32.69
-0.16,-4.55,8.2,32.63
-0.47,-4.35,8.24,32.63
1.02,-4.9,8.12,32.56
0.12,-4.55,8.2,32.5
0.2,-3.8,8.43,32.5
0.12,-4.86,8.08,32.44
0.82,-4.9,8.28,32.38
-0.08,-4.75,8.08,32.38
-0.04,-4.04,8.36,32.38
0.24,-4.51,8.59,32.31
-0.04,-3.92,8.36,32.25
0.43,-4.47,8.2,32.25
0.12,-4.63,8.24,32.19
0.12,-4.59,8.24,32.19
0.08,-4.63,8.24,32.13
0.08,-4.55,8.32,32.13
0.2,-4.71,8.16,32.06
0.12,-4.59,8.32,32.06
0.08,-5.14,8.08,32.0
0.08,-5.53,7.69,32.0
0.12,-5.65,7.73,32.0
0.12,-5.65,7.69,31.94
0.12,-5.65,7.65,31.94
0.16,-5.73,7.73,31.94
0.16,-5.81,7.69,31.87
0.24,-5.84,7.65,31.81
0.16,-5.81,7.65,31.81
0.12,-5.81,7.61,31.75
0.2,-5.77,7.69,31.75
0.24,-5.88,7.57,31.75
0.16,-5.84,7.65,31.69
0.2,-5.88,7.65,31.62
-5.14,7.02,3.69,31.62
1.92,8.16,4.63,31.56
-3.69,1.69,7.88,31.56
-2.04,-10.08,-0.39,31.56
-2.35,-10.47,0.82,31.5
-2.39,-9.77,0.63,31.5
-2.31,-9.92,0.86,31.5
-2.47,-9.73,1.77,31.44
-2.24,-9.57,1.8,31.44
-1.96,-9.81,1.69,31.37
-3.96,-6.24,5.92,31.37
-1.57,-1.29,9.57,31.37
-1.61,-1.33,9.18,31.37
-1.14,-0.98,9.26,31.31
-1.45,-0.39,8.98,31.31
1.02,2.16,9.81,31.31
-0.82,-1.18,9.57,31.31
-0.04,-1.88,9.41,31.25
1.49,-4.16,8.32,31.25
0.9,-3.88,8.75,31.25
0.24,3.02,6.86,31.25
-3.37,-3.88,9.06,31.19
-1.22,7.18,8.0,31.19
0.35,-6.51,7.41,31.12
0.2,-5.92,7.57,31.12
0.86,-6.75,7.22,31.12
0.08,-5.84,7.57,31.06
-0.08,-6.04,7.45,31.06
0.71,-6.43,7.3,31.06
0.24,-6.0,7.53,31.0
-0.78,-1.37,8.83,31.0
-0.04,3.45,8.59,31.0
-0.78,2.82,8.55,30.94
-1.49,-1.69,9.73,31.0
-2.08,-4.47,6.35,31.0
-0.86,-6.59,9.22,31.0
-0.27,-5.3,8.16,31.0
-0.98,-7.3,7.37,31.0
-1.06,-6.47,7.02,31.0
-0.35,-3.96,8.12,31.0
-1.1,-3.65,8.67,31.0
-1.88,-3.96,7.69,31.0
-3.57,0.43,8.87,31.0
-2.82,-0.63,9.89,31.0
-2.12,1.84,8.43,31.0
-1.53,1.1,9.41,31.0
-1.61,1.45,9.49,30.94
-2.79,0.94,8.43,30.94
-1.53,1.92,9.38,31.0
-1.49,1.92,8.98,31.0
-1.53,1.73,9.06,31.0
-2.35,1.65,9.22,31.0
-2.2,1.53,9.18,31.06
-2.47,1.8,9.26,31.06
-2.47,1.88,9.22,31.06
-2.04,1.88,9.06,31.06
-2.08,0.86,9.34,31.06
-1.96,0.9,9.14,31.06
-2.47,0.63,9.06,31.12
-2.35,1.06,9.34,31.12
-1.96,0.67,9.81,31.12
-2.0,1.77,8.59,31.12
-1.61,1.18,9.38,31.12
-1.61,1.18,9.22,31.12
-2.39,0.47,9.38,31.19
-1.57,0.55,9.34,31.19
-1.57,0.98,9.26,31.19
-1.26,1.1,9.18,31.19
-1.57,0.9,9.14,31.19
-1.8,0.71,9.02,31.25
-1.8,0.98,9.53,31.25
-1.84,0.82,9.3,31.25
-1.33,0.98,9.34,31.25
-1.45,0.86,9.3,31.25
-1.65,0.9,9.02,31.25
-1.96,1.45,9.34,31.25
-1.33,0.63,9.49,31.25
-0.51,-1.1,9.57,31.31
-0.08,-5.53,8.08,31.25
-0.31,-5.61,7.81,31.31
-0.47,-5.37,8.08,31.31
0.12,-5.77,7.81,31.25
0.2,-5.81,7.69,31.19
0.16,6.39,6.98,31.19
-0.47,4.31,8.28,31.19
0.35,5.22,7.3,31.12
4.39,8.55,0.63,31.12
4.43,7.85,2.31,31.12
3.41,6.9,5.53,31.19
2.82,6.83,5.33,31.19
2.71,6.98,5.57,31.19
2.86,6.86,5.53,31.19
2.39,6.71,5.73,31.19
2.28,6.83,5.81,31.19
1.77,6.98,5.69,31.19
2.28,6.94,5.84,31.25
-1.96,6.9,6.12,31.25
0.71,7.73,5.33,31.25
0.2,6.47,6.28,31.25
-0.43,6.32,6.35,31.25
1.33,7.02,5.41,31.25
5.65,2.98,7.41,31.25
-4.16,2.12,9.45,31.25
0.55,1.57,9.22,31.25
7.34,-2.35,5.77,31.31
0.31,-7.1,5.81,31.25
6.75,-5.02,4.67,31.25
4.35,-7.06,5.81,31.25
5.57,-5.45,5.33,31.25
5.57,-3.49,6.32,31.25
1.88,-6.43,6.98,31.19
1.77,-6.47,7.34,31.19
1.57,-6.35,7.18,31.19
1.14,-6.39,7.14,31.19
1.06,-6.47,7.14,31.19
1.22,-6.43,7.1,31.12
1.49,-6.43,7.14,31.12
0.94,-6.28,7.18,31.12
1.57,-6.51,7.06,31.06
1.1,-6.43,7.22,31.06
1.06,-6.67,7.26,31.06
1.57,-6.55,7.14,31.0
1.18,-6.32,7.18,31.0
0.82,-6.35,7.3,30.94
1.61,-6.43,7.14,30.94
1.22,-6.75,7.3,30.94
1.22,-6.47,7.14,30.88
1.1,-6.59,7.14,30.88
1.26,-6.47,7.3,30.88
1.65,-6.39,7.06,30.88
1.02,-6.59,6.9,30.81
0.94,-6.0,7.14,30.81
1.14,-6.59,7.1,30.75
1.53,-6.47,7.06,30.75
1.69,-6.39,7.02,30.75
1.65,-6.47,6.94,30.75
1.1,-6.71,7.06,30.69
0.94,-6.43,7.22,30.69
1.06,-6.39,7.1,30.69
1.14,-6.32,7.1,30.62
1.06,-6.55,7.22,30.62
1.02,-6.71,7.14,30.62
0.63,-6.47,7.34,30.56
1.53,-6.51,6.94,30.56
1.45,-6.59,7.14,30.5
1.41,-6.9,7.06,30.56
0.98,-6.32,7.22,30.5
0.94,-6.63,7.02,30.5
0.75,-6.51,7.22,30.44
1.26,-6.63,7.1,30.5
1.45,-7.06,7.26,30.44
1.61,-6.47,6.98,30.44
1.18,-6.71,7.02,30.44
0.98,-6.9,7.02,30.44
0.86,-6.51,7.22,30.44
1.02,-6.59,7.06,30.37
1.41,-6.71,7.1,30.37
0.82,-6.71,7.22,30.37
1.65,-6.59,6.98,30.37
1.29,-6.83,7.14,30.31
1.37,-6.86,7.02,30.31
1.14,-6.75,7.1,30.31
1.41,-6.43,6.98,30.25
1.06,-6.59,7.14,30.25
1.14,-6.39,7.06,30.25
1.06,-6.59,7.18,30.25
0.63,-6.55,7.26,30.19
0.94,-6.63,7.02,30.19
1.18,-6.75,6.94,30.19
1.02,-6.51,7.22,30.19
